Mobile,Route,Community,Stop,Address,Longitude,Latitude,Date,Day,Frequency,Start,End,Timetable
Norfolk,DER247,North runcton,THE FOLDGATE,"THE FOLDGATE, North runcton",0.42924998029478667,52.713282029498835,2017-10-31,Tuesday,1,10:40,10:55,
Norfolk,DER247,Setchey,WILLOW LANE,"WILLOW LANE, Setchey",0.41825989131270114,52.70116987999458,2017-10-31,Tuesday,1,11:05,11:15,
Norfolk,DER247,West winch,WESTLAND CHASE,"WESTLAND CHASE, West winch",0.4155144454933884,52.70586570807724,2017-10-31,Tuesday,1,11:20,11:35,
Norfolk,DER247,West winch,MAFEKING TERRACE,"MAFEKING TERRACE, West winch",0.4154700013587881,52.71095603810463,2017-10-31,Tuesday,1,11:40,11:50,
Norfolk,DER247,West winch,LONG LANE,"LONG LANE, West winch",0.4120264881285325,52.712141170752936,2017-10-31,Tuesday,1,11:55,12:05,
Norfolk,DER247,West winch,PINE TREE CHASE,"PINE TREE CHASE, West winch",0.4139557984926884,52.7071293611122,2017-10-31,Tuesday,1,12:10,12:25,
Norfolk,DER247,West winch,POPLAR ROAD,"POPLAR ROAD, West winch",0.41651167168195763,52.70730206757667,2017-10-31,Tuesday,1,12:30,12:40,
Norfolk,DER247,West winch,SOUTHFIELD DRIVE,"SOUTHFIELD DRIVE, West winch",0.41241565277237136,52.70792503655103,2017-10-31,Tuesday,1,12:45,13:00,
Norfolk,DER247,West winch,CHESTNUT AVE,"CHESTNUT AVE, West winch",0.40813446886151133,52.707607475913974,2017-10-31,Tuesday,1,14:10,14:25,
Norfolk,DER247,West winch,WALNUT AVE,"WALNUT AVE, West winch",0.40871989900872396,52.70909722590727,2017-10-31,Tuesday,1,14:30,14:45,
Norfolk,DER247,West winch,LEETE WAY,"LEETE WAY, West winch",0.4114259624338643,52.71011222955714,2017-10-31,Tuesday,1,14:50,15:05,
Norfolk,DER247,West winch,ORCHARD GROVE,"ORCHARD GROVE, West winch",0.4094055809165148,52.71535963300094,2017-10-31,Tuesday,1,15:10,15:30,
Norfolk,DER247,West winch,COMMON CLOSE,"COMMON CLOSE, West winch",0.41178449409917517,52.71741534972378,2017-10-31,Tuesday,1,15:35,15:45,
Norfolk,DER247,West winch,ARCHDALE CLOSE,"ARCHDALE CLOSE, West winch",0.41089822018766026,52.71638133004893,2017-10-31,Tuesday,1,15:50,16:05,
Norfolk,DER247,West winch,CHAPEL LANE,"CHAPEL LANE, West winch",0.4116706022621017,52.7191081439591,2017-10-31,Tuesday,1,16:10,16:25,
Norfolk,DER325,North wootton,HEATHER CLOSE,"HEATHER CLOSE, North wootton",0.44403721811302044,52.79207084099664,2017-10-25,Wednesday,1,09:25,09:40,
Norfolk,DER325,North wootton,CARTON DRIVE (OPPS) POST OFFICE,"CARTON DRIVE (OPPS) POST OFFICE, North wootton",0.4373420961998865,52.792505350819866,2017-10-25,Wednesday,1,09:45,10:15,
Norfolk,DER325,North wootton,40 CARLTON ROAD,"40 CARLTON ROAD, North wootton",0.4421665278146648,52.791246157626794,2017-10-25,Wednesday,1,10:20,10:35,
Norfolk,DER325,North wootton,5 JULIAN ROAD,"5 JULIAN ROAD, North wootton",0.43279799049282297,52.790287744346244,2017-10-25,Wednesday,1,10:40,10:55,
Norfolk,DER325,North wootton,NURSERY LANE (Nr GARAGE),"NURSERY LANE (Nr GARAGE), North wootton",0.42948396506796493,52.786713982741595,2017-10-25,Wednesday,1,11:45,12:05,
Norfolk,DER325,North wootton,ALL SAINTS DRIVE - ALBAN ROAD,"ALL SAINTS DRIVE - ALBAN ROAD, North wootton",0.4351886242826989,52.78900679856113,2017-10-25,Wednesday,1,12:10,12:25,
Norfolk,DER325,South wootton,THETFORD WAY/WALSINGHAM CLOSE,"THETFORD WAY/WALSINGHAM CLOSE, South wootton",0.43587764089484843,52.781961018245966,2017-10-25,Wednesday,1,13:35,13:50,
Norfolk,DER325,South wootton,CASTLEACRE CLOSE - ST AUGUSTINE'S WAY,"CASTLEACRE CLOSE - ST AUGUSTINE'S WAY, South wootton",0.4360784443308535,52.78343155826515,2017-10-25,Wednesday,1,13:55,14:10,
Norfolk,DER325,South wootton,SHOPS - ST AUGUSTINE'S WAY,"SHOPS - ST AUGUSTINE'S WAY, South wootton",0.43710029434335707,52.784732366501935,2017-10-25,Wednesday,1,14:15,14:40,
Norfolk,DER325,South wootton,THE BIRCHES,"THE BIRCHES, South wootton",0.44392712425297404,52.784816674177144,2017-10-25,Wednesday,1,14:45,15:00,
Norfolk,DER325,South wootton,BURGHLEY DRIVE/ICKWORTH CLOSE,"BURGHLEY DRIVE/ICKWORTH CLOSE, South wootton",0.445988694979206,52.77292287215704,2017-10-25,Wednesday,1,15:10,15:35,
Norfolk,DER325,South wootton,ASDA CAR PARK,"ASDA CAR PARK, South wootton",0.4471443743605352,52.77422982706417,2017-10-25,Wednesday,1,15:40,16:05,
Norfolk,DER326,Sedgeford/snettis,SEDGEFORD MEMORIAL,"SEDGEFORD MEMORIAL, Sedgeford/snettis",0.5451707275830158,52.89917816946021,2017-10-18,Wednesday,1,10:25,10:35,
Norfolk,DER326,Sedgeford/snettis,JARVIE CLOSE,"JARVIE CLOSE, Sedgeford/snettis",0.5413857158554761,52.90031130635916,2017-10-18,Wednesday,1,10:40,10:55,
